REVIEW_PANEL,MEDICALSPECIALTY,PRODUCTCODE,DEVICENAME,DEVICECLASS,Specialty,Medcomp,Martech,Point,Additional Information,Javascript
AN,AN,CAF,Nebulizer (Direct Patient Interface),2,Anesthesiology,No,No,No,,"{ name:""Nebulizer (Direct Patient Interface) (CAF)"", productCode:""CAF"", deviceName:""Nebulizer (Direct Patient Interface)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAG,"Circulator, Breathing-Circuit",2,Anesthesiology,No,No,No,,"{ name:""Circulator, Breathing-Circuit (CAG)"", productCode:""CAG"", deviceName:""Circulator, Breathing-Circuit"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAI,"Circuit, Breathing (W Connector, Adaptor, Y Piece)",1,Anesthesiology,No,No,No,,"{ name:""Circuit, Breathing (W Connector, Adaptor, Y Piece) (CAI)"", productCode:""CAI"", deviceName:""Circuit, Breathing (W Connector, Adaptor, Y Piece)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAL,"Laryngoscope, Non-Rigid",1,Anesthesiology,No,No,No,,"{ name:""Laryngoscope, Non-Rigid (CAL)"", productCode:""CAL"", deviceName:""Laryngoscope, Non-Rigid"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAM,"Yoke Assembly, Medical Gas",1,Anesthesiology,No,No,No,,"{ name:""Yoke Assembly, Medical Gas (CAM)"", productCode:""CAM"", deviceName:""Yoke Assembly, Medical Gas"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAN,"Regulator, Pressure, Gas Cylinder",1,Anesthesiology,No,No,No,,"{ name:""Regulator, Pressure, Gas Cylinder (CAN)"", productCode:""CAN"", deviceName:""Regulator, Pressure, Gas Cylinder"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAO,"Airway, Esophageal (Obturator)",2,Anesthesiology,No,No,No,,"{ name:""Airway, Esophageal (Obturator) (CAO)"", productCode:""CAO"", deviceName:""Airway, Esophageal (Obturator)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAP,"Monitor, Airway Pressure (Includes Gauge And/Or Alarm)",2,Anesthesiology,No,No,No,,"{ name:""Monitor, Airway Pressure (Includes Gauge And/Or Alarm) (CAP)"", productCode:""CAP"", deviceName:""Monitor, Airway Pressure (Includes Gauge And/Or Alarm)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAT,"Cannula, Nasal, Oxygen",1,Anesthesiology,No,No,No,,"{ name:""Cannula, Nasal, Oxygen (CAT)"", productCode:""CAT"", deviceName:""Cannula, Nasal, Oxygen"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAW,"Generator, Oxygen, Portable",2,Anesthesiology,No,No,No,,"{ name:""Generator, Oxygen, Portable (CAW)"", productCode:""CAW"", deviceName:""Generator, Oxygen, Portable"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAX,"Flowmeter, Tube, Thorpe, Back-Pressure Compensated",1,Anesthesiology,No,No,No,,"{ name:""Flowmeter, Tube, Thorpe, Back-Pressure Compensated (CAX)"", productCode:""CAX"", deviceName:""Flowmeter, Tube, Thorpe, Back-Pressure Compensated"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CAZ,Anesthesia Conduction Kit,2,Anesthesiology,No,No,No,"This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","{ name:""Anesthesia Conduction Kit (CAZ)"", productCode:""CAZ"", deviceName:""Anesthesia Conduction Kit"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:""This product code has been established in accordance with the May 20, 1997, Guidance entitled, Convenience Kits Interim Regulatory Guidance, found at www.fda.gov/cdrh/ode/convkit.html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance."" },"
AN,AN,CBA,"Monitor, Air Embolism, Ultrasonic",2,Anesthesiology,No,No,No,,"{ name:""Monitor, Air Embolism, Ultrasonic (CBA)"", productCode:""CBA"", deviceName:""Monitor, Air Embolism, Ultrasonic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBF,"Chamber, Hyperbaric",2,Anesthesiology,No,No,No,,"{ name:""Chamber, Hyperbaric (CBF)"", productCode:""CBF"", deviceName:""Chamber, Hyperbaric"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBG,"Spreader, Cuff",1,Anesthesiology,No,No,No,,"{ name:""Spreader, Cuff (CBG)"", productCode:""CBG"", deviceName:""Spreader, Cuff"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBH,"Device, Fixation, Tracheal Tube",1,Anesthesiology,No,No,No,,"{ name:""Device, Fixation, Tracheal Tube (CBH)"", productCode:""CBH"", deviceName:""Device, Fixation, Tracheal Tube"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBI,"Tube, Tracheal/Bronchial, Differential Ventilation (W/Wo Connector)",2,Anesthesiology,No,No,No,,"{ name:""Tube, Tracheal/Bronchial, Differential Ventilation (W/Wo Connector) (CBI)"", productCode:""CBI"", deviceName:""Tube, Tracheal/Bronchial, Differential Ventilation (W/Wo Connector)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBK,"Ventilator, Continuous, Facility Use",2,Anesthesiology,No,No,No,,"{ name:""Ventilator, Continuous, Facility Use (CBK)"", productCode:""CBK"", deviceName:""Ventilator, Continuous, Facility Use"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBL,"Absorbent, Carbon-Dioxide",1,Anesthesiology,No,No,No,,"{ name:""Absorbent, Carbon-Dioxide (CBL)"", productCode:""CBL"", deviceName:""Absorbent, Carbon-Dioxide"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBN,"Apparatus, Gas-Scavenging",2,Anesthesiology,No,No,No,,"{ name:""Apparatus, Gas-Scavenging (CBN)"", productCode:""CBN"", deviceName:""Apparatus, Gas-Scavenging"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBO,"Attachment, Intermittent Mandatory Ventilation (Imv)",2,Anesthesiology,No,No,No,,"{ name:""Attachment, Intermittent Mandatory Ventilation (Imv) (CBO)"", productCode:""CBO"", deviceName:""Attachment, Intermittent Mandatory Ventilation (Imv)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBP,"Valve, Non-Rebreathing",2,Anesthesiology,No,No,No,,"{ name:""Valve, Non-Rebreathing (CBP)"", productCode:""CBP"", deviceName:""Valve, Non-Rebreathing"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBQ,"Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration) (CBQ)"", productCode:""CBQ"", deviceName:""Analyzer, Gas, Enflurane, Gaseous-Phase (Anesthetic Concentration)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBR,"Analyzer, Gas, Nitrous-Oxide, Gaseous Phase (Anesthetic Conc.)",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Nitrous-Oxide, Gaseous Phase (Anesthetic Conc.) (CBR)"", productCode:""CBR"", deviceName:""Analyzer, Gas, Nitrous-Oxide, Gaseous Phase (Anesthetic Conc.)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBS,"Analyzer, Gas, Halothane, Gaseous-Phase (Anesthetic Conc.)",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Halothane, Gaseous-Phase (Anesthetic Conc.) (CBS)"", productCode:""CBS"", deviceName:""Analyzer, Gas, Halothane, Gaseous-Phase (Anesthetic Conc.)"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CBT,Arterial Blood Sampling Kit,1,Anesthesiology,No,Yes,No,"This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance.","{ name:""Arterial Blood Sampling Kit (CBT)"", productCode:""CBT"", deviceName:""Arterial Blood Sampling Kit"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:true, point:false, info:""This product code has been established in accordance with the may 20, 1997, guidance entitled, convenience kits interim regulatory guidance, found at www.Fda.Gov/cdrh/ode/convkit.Html.  This type of convenience kit, as listed in the guidance above, is under enforcement discretion, and does not require a premarket notification (510(k)) to market if it meets all criteria in the guidance."" },"
AN,AN,CBZ,"Analyzer, Ion, Hydrogen-Ion (Ph), Blood-Phase, Indwelling",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Ion, Hydrogen-Ion (Ph), Blood-Phase, Indwelling (CBZ)"", productCode:""CBZ"", deviceName:""Analyzer, Ion, Hydrogen-Ion (Ph), Blood-Phase, Indwelling"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCC,"Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling (CCC)"", productCode:""CCC"", deviceName:""Analyzer, Gas, Carbon-Dioxide, Partial Pressure, Blood-Phase, Indwelling"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCE,"Analyzer, Gas, Oxygen, Partial Pressure, Blood-Phase, Indwelling",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Oxygen, Partial Pressure, Blood-Phase, Indwelling (CCE)"", productCode:""CCE"", deviceName:""Analyzer, Gas, Oxygen, Partial Pressure, Blood-Phase, Indwelling"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCI,"Analyzer, Gas, Nitrogen, Gaseous-Phase",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Nitrogen, Gaseous-Phase (CCI)"", productCode:""CCI"", deviceName:""Analyzer, Gas, Nitrogen, Gaseous-Phase"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCJ,"Analyzer, Gas, Carbon-Monoxide, Gaseous-Phase",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Carbon-Monoxide, Gaseous-Phase (CCJ)"", productCode:""CCJ"", deviceName:""Analyzer, Gas, Carbon-Monoxide, Gaseous-Phase"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCK,"Analyzer, Gas, Carbon-Dioxide, Gaseous-Phase",2,Anesthesiology,No,No,No,,"{ name:""Analyzer, Gas, Carbon-Dioxide, Gaseous-Phase (CCK)"", productCode:""CCK"", deviceName:""Analyzer, Gas, Carbon-Dioxide, Gaseous-Phase"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCL,"Analyzer, Gas, Oxygen, Gaseous-Phase",2,Anesthesiology,No,Yes,No,,"{ name:""Analyzer, Gas, Oxygen, Gaseous-Phase (CCL)"", productCode:""CCL"", deviceName:""Analyzer, Gas, Oxygen, Gaseous-Phase"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:true, point:false, info:"""" },"
AN,AN,CCM,"Plethysmograph, Pressure",2,Anesthesiology,No,No,No,,"{ name:""Plethysmograph, Pressure (CCM)"", productCode:""CCM"", deviceName:""Plethysmograph, Pressure"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCN,"Flowmeter, Nonback-Pressure Compensated, Bourdon Gauge",1,Anesthesiology,No,No,No,,"{ name:""Flowmeter, Nonback-Pressure Compensated, Bourdon Gauge (CCN)"", productCode:""CCN"", deviceName:""Flowmeter, Nonback-Pressure Compensated, Bourdon Gauge"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCO,"Bed, Rocking, Breathing Assist",2,Anesthesiology,No,No,No,,"{ name:""Bed, Rocking, Breathing Assist (CCO)"", productCode:""CCO"", deviceName:""Bed, Rocking, Breathing Assist"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCQ,"Nebulizer, Medicinal, Non-Ventilatory (Atomizer)",1,Anesthesiology,No,No,No,,"{ name:""Nebulizer, Medicinal, Non-Ventilatory (Atomizer) (CCQ)"", productCode:""CCQ"", deviceName:""Nebulizer, Medicinal, Non-Ventilatory (Atomizer)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCT,"Applicator (Laryngo-Tracheal), Topical Anesthesia",2,Anesthesiology,No,No,No,,"{ name:""Applicator (Laryngo-Tracheal), Topical Anesthesia (CCT)"", productCode:""CCT"", deviceName:""Applicator (Laryngo-Tracheal), Topical Anesthesia"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCW,"Laryngoscope, Rigid",1,Anesthesiology,No,No,No,,"{ name:""Laryngoscope, Rigid (CCW)"", productCode:""CCW"", deviceName:""Laryngoscope, Rigid"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,CCX,"Support, Patient Position",1,Anesthesiology,No,No,No,,"{ name:""Support, Patient Position (CCX)"", productCode:""CCX"", deviceName:""Support, Patient Position"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,ECX,"Cylinder, Compressed Gas, And Valve",1,Anesthesiology,No,No,No,,"{ name:""Cylinder, Compressed Gas, And Valve (ECX)"", productCode:""ECX"", deviceName:""Cylinder, Compressed Gas, And Valve"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,EPE,"Brush, Cleaning, Tracheal Tube",1,Anesthesiology,No,No,No,,"{ name:""Brush, Cleaning, Tracheal Tube (EPE)"", productCode:""EPE"", deviceName:""Brush, Cleaning, Tracheal Tube"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,FLS,"Monitor, Apnea, Facility Use",2,Anesthesiology,No,No,No,,"{ name:""Monitor, Apnea, Facility Use (FLS)"", productCode:""FLS"", deviceName:""Monitor, Apnea, Facility Use"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,FNC,"Tent, Pediatric Aerosol",2,Anesthesiology,No,No,No,,"{ name:""Tent, Pediatric Aerosol (FNC)"", productCode:""FNC"", deviceName:""Tent, Pediatric Aerosol"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,FOG,"Hood, Oxygen, Infant",1,Anesthesiology,No,No,No,,"{ name:""Hood, Oxygen, Infant (FOG)"", productCode:""FOG"", deviceName:""Hood, Oxygen, Infant"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,JAX,Pneumotachometer,2,Anesthesiology,No,No,No,,"{ name:""Pneumotachometer (JAX)"", productCode:""JAX"", deviceName:""Pneumotachometer"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,JAY,"Support, Breathing Tube",1,Anesthesiology,No,No,No,,"{ name:""Support, Breathing Tube (JAY)"", productCode:""JAY"", deviceName:""Support, Breathing Tube"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:"""" },"
AN,AN,JED,"Analyzer, Oxyhemoglobin Concentration, Blood-Phase, Indwelling",3,Anesthesiology,No,No,No,"A PMA or notice of completion of a PDP is required to be filed with the Food and Drug Administration on or before September 21, 2004, for any indwelling blood oxyhemoglobin concentration analyzer that was in commercial distribution before May 28, 1976, or that has, on or before September 21, 2004, been found to be substantially equivalent to an indwelling blood oxyhemoglobin concentration analyzer that was in commercial distribution before May 28, 1976. Any other indwelling blood oxyhemoglobin concentration analyzer shall have an approved PMA or declared completed PDP in effect before being placed in commercial distribution.","{ name:""Analyzer, Oxyhemoglobin Concentration, Blood-Phase, Indwelling (JED)"", productCode:""JED"", deviceName:""Analyzer, Oxyhemoglobin Concentration, Blood-Phase, Indwelling"", deviceClass:""Class III"", deviceClassNum:3, specialty:""Anesthesiology"", medcomp:false, martech:false, point:false, info:""A PMA or notice of completion of a PDP is required to be filed with the Food and Drug Administration on or before September 21, 2004, for any indwelling blood oxyhemoglobin concentration analyzer that was in commercial distribution before May 28, 1976, or that has, on or before September 21, 2004, been found to be substantially equivalent to an indwelling blood oxyhemoglobin concentration analyzer that was in commercial distribution before May 28, 1976. Any other indwelling blood oxyhemoglobin concentration analyzer shall have an approved PMA or declared completed PDP in effect before being placed in commercial distribution."" },"
